,filename,width,height,class,xmin,ymin,xmax,ymax
1007,img-237_jpg.rf.d68dadf35426df3831bf5af536b2ebde.jpg,720,720,pothole,688,411,720,500
1008,img-191_jpg.rf.e82152e059f62a6559daedf1d1ae62a3.jpg,720,720,pothole,271,335,467,494
1009,img-191_jpg.rf.e82152e059f62a6559daedf1d1ae62a3.jpg,720,720,pothole,272,237,393,297
1010,img-191_jpg.rf.e82152e059f62a6559daedf1d1ae62a3.jpg,720,720,pothole,163,402,235,446
1011,img-155_jpg.rf.7c1dd28f3db86d175cca8437cece1d08.jpg,720,720,pothole,420,248,583,378
1012,img-155_jpg.rf.7c1dd28f3db86d175cca8437cece1d08.jpg,720,720,pothole,407,474,533,608
1013,img-155_jpg.rf.7c1dd28f3db86d175cca8437cece1d08.jpg,720,720,pothole,247,330,309,393
1014,img-21_jpg.rf.4ae2f55eff42580278ecf92ee177fdd1.jpg,720,720,pothole,244,262,504,534
1015,img-21_jpg.rf.4ae2f55eff42580278ecf92ee177fdd1.jpg,720,720,pothole,1,595,157,719
1016,img-143_jpg.rf.b4553a89ca02d904d7d3d8b601d92033.jpg,720,720,pothole,275,318,441,426
1017,img-117_jpg.rf.56a7e3b29e60b28e25b3f4a3c7817605.jpg,720,720,pothole,280,270,404,517
1018,img-117_jpg.rf.56a7e3b29e60b28e25b3f4a3c7817605.jpg,720,720,pothole,271,49,379,87
1019,img-101_jpg.rf.f213d98946c4f8858a5bf3200c89e39c.jpg,720,720,pothole,228,303,394,432
1020,img-101_jpg.rf.f213d98946c4f8858a5bf3200c89e39c.jpg,720,720,pothole,397,317,554,411
1021,img-127_jpg.rf.cda9134fdf2c217082118b38d27fd7ee.jpg,720,720,pothole,357,306,537,398
1022,img-127_jpg.rf.cda9134fdf2c217082118b38d27fd7ee.jpg,720,720,pothole,221,329,326,411
1023,img-127_jpg.rf.cda9134fdf2c217082118b38d27fd7ee.jpg,720,720,pothole,321,417,504,552
1024,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.jpg,720,720,pothole,169,32,269,80
1025,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.jpg,720,720,pothole,213,236,504,492
1026,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.jpg,720,720,pothole,456,329,575,450
1027,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.jpg,720,720,pothole,513,218,554,247
1028,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.jpg,720,720,pothole,519,33,607,146
1029,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.jpg,720,720,pothole,60,184,150,243
1030,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.jpg,720,720,pothole,237,1,273,25
1031,img-137_jpg.rf.5c3cf778bb884760e276baacc8372f66.jpg,720,720,pothole,299,279,461,421
1032,img-209_jpg.rf.50a35176830c86029ddfb4d3af626c08.jpg,720,720,pothole,297,206,507,399
1033,img-18_jpg.rf.f79a657ff81d70927c469283a9e0a262.jpg,720,720,pothole,269,215,405,301
1034,img-18_jpg.rf.f79a657ff81d70927c469283a9e0a262.jpg,720,720,pothole,309,332,487,421
1035,img-18_jpg.rf.f79a657ff81d70927c469283a9e0a262.jpg,720,720,pothole,134,487,218,546
1036,img-18_jpg.rf.f79a657ff81d70927c469283a9e0a262.jpg,720,720,pothole,55,108,147,152
1037,img-18_jpg.rf.f79a657ff81d70927c469283a9e0a262.jpg,720,720,pothole,1,80,52,111
1038,img-142_jpg.rf.324ee78ee3122e5a751d32198a2e11cb.jpg,720,720,pothole,181,299,538,397
1039,img-183_jpg.rf.4358b5ae9b05895a41d00d84a0e17ec7.jpg,720,720,pothole,175,224,489,466
1040,img-194_jpg.rf.fe81115eda78ee8dcefcbc08dcdc17ef.jpg,720,720,pothole,261,290,469,419
1041,img-149_jpg.rf.44eff0efcbd1ccfa08da8768642f71c9.jpg,720,720,pothole,195,233,506,351
1042,img-158_jpg.rf.80110529bda206547f2c5482abfca272.jpg,720,720,pothole,297,292,462,409
1043,img-158_jpg.rf.80110529bda206547f2c5482abfca272.jpg,720,720,pothole,158,337,293,422
1044,img-181_jpg.rf.27e6333bebd7c84f8b89871c21b1608b.jpg,720,720,pothole,291,333,466,455
1045,img-159_jpg.rf.9a2234e70393ae42ad518c7c34b031c5.jpg,720,720,pothole,304,304,437,407
1046,img-159_jpg.rf.9a2234e70393ae42ad518c7c34b031c5.jpg,720,720,pothole,423,577,481,620
1047,img-159_jpg.rf.9a2234e70393ae42ad518c7c34b031c5.jpg,720,720,pothole,225,202,346,288
1048,img-156_jpg.rf.ff820d5c1ff5fc1a1fc27fa5647cc146.jpg,720,720,pothole,204,255,452,425
1049,img-156_jpg.rf.ff820d5c1ff5fc1a1fc27fa5647cc146.jpg,720,720,pothole,448,145,573,193
1050,img-163_jpg.rf.232bf43b16b71f5c5581f7d908e3e253.jpg,720,720,pothole,257,282,517,487
1051,img-163_jpg.rf.232bf43b16b71f5c5581f7d908e3e253.jpg,720,720,pothole,662,216,720,267
1052,img-187_jpg.rf.a5d70ec1463db2d5d0c48ef494605977.jpg,720,720,pothole,233,282,472,420
1053,img-148_jpg.rf.eddf84184c0a99958850113c36e7b754.jpg,720,720,pothole,254,246,385,383
1054,img-148_jpg.rf.eddf84184c0a99958850113c36e7b754.jpg,720,720,pothole,663,121,720,161
1055,img-216_jpg.rf.1a3dd495b3e6ba5f9cc43cec992021d7.jpg,720,720,pothole,300,284,483,375
1056,img-216_jpg.rf.1a3dd495b3e6ba5f9cc43cec992021d7.jpg,720,720,pothole,257,136,402,223
1057,img-216_jpg.rf.1a3dd495b3e6ba5f9cc43cec992021d7.jpg,720,720,pothole,456,440,553,494
1058,img-234_jpg.rf.cf4a8f8c19d33c53f38d6a19b3dd054b.jpg,720,720,pothole,298,323,410,403
1059,img-131_jpg.rf.6bc87513d54494e92b56968b81d290b5.jpg,720,720,pothole,271,383,374,471
1060,img-165_jpg.rf.a4b4be5d004a62f1bbf126232edb2785.jpg,720,720,pothole,225,311,486,446
1061,img-144_jpg.rf.2e98a93812eee1ad65ad7e3f9f5620ad.jpg,720,720,pothole,259,354,429,464
1062,img-144_jpg.rf.2e98a93812eee1ad65ad7e3f9f5620ad.jpg,720,720,pothole,31,201,103,246
1063,img-176_jpg.rf.36e2a3416c78152aeb6ea6f1a20e2ea9.jpg,720,720,pothole,257,283,454,401
1064,img-176_jpg.rf.36e2a3416c78152aeb6ea6f1a20e2ea9.jpg,720,720,pothole,63,267,173,337
1065,img-208_jpg.rf.137d967b7b8672f47e86429a98b89252.jpg,720,720,pothole,287,158,446,294
1066,img-208_jpg.rf.137d967b7b8672f47e86429a98b89252.jpg,720,720,pothole,415,368,533,511
1067,img-208_jpg.rf.137d967b7b8672f47e86429a98b89252.jpg,720,720,pothole,271,437,419,584
1068,img-211_jpg.rf.4aa6ae6b2af90b1fff1b5075a215641d.jpg,720,720,pothole,234,262,532,438
1069,img-108_jpg.rf.a35e86abc558a98f252bfc10e49fd6d9.jpg,720,720,pothole,270,198,442,326
1070,img-108_jpg.rf.a35e86abc558a98f252bfc10e49fd6d9.jpg,720,720,pothole,232,261,305,328
1071,img-108_jpg.rf.a35e86abc558a98f252bfc10e49fd6d9.jpg,720,720,pothole,513,187,572,219
1072,img-108_jpg.rf.a35e86abc558a98f252bfc10e49fd6d9.jpg,720,720,pothole,266,573,384,695
1073,img-108_jpg.rf.a35e86abc558a98f252bfc10e49fd6d9.jpg,720,720,pothole,672,481,720,544
1074,img-110_jpg.rf.0390f81a2c5b2ad5676a8eb5b043d743.jpg,720,720,pothole,224,290,638,411
1075,img-110_jpg.rf.0390f81a2c5b2ad5676a8eb5b043d743.jpg,720,720,pothole,82,184,180,211
1076,img-119_jpg.rf.5df904c99a0e765190d9421a4bf04bc6.jpg,720,720,pothole,188,212,395,389
1077,img-119_jpg.rf.5df904c99a0e765190d9421a4bf04bc6.jpg,720,720,pothole,144,597,302,720
1078,img-249_jpg.rf.9530479784ad79a1ede2b51e62c968b4.jpg,720,720,pothole,222,292,475,479
1079,img-221_jpg.rf.9f0d03d552a78e97c74f75c74be35e38.jpg,720,720,pothole,257,315,387,401
1080,img-221_jpg.rf.9f0d03d552a78e97c74f75c74be35e38.jpg,720,720,pothole,260,132,303,169
1081,img-114_jpg.rf.b58901654a45a559a41ffaa25f1bf741.jpg,720,720,pothole,271,260,403,373
1082,img-255_jpg.rf.bfdc24d35627656fe644e3a7121c65fa.jpg,720,720,pothole,282,312,419,368
1083,img-126_jpg.rf.eab9b684c8570533e5cd43517776eeec.jpg,720,720,pothole,226,284,461,416
1084,img-126_jpg.rf.eab9b684c8570533e5cd43517776eeec.jpg,720,720,pothole,479,147,560,211
1085,img-126_jpg.rf.eab9b684c8570533e5cd43517776eeec.jpg,720,720,pothole,1,209,48,235
1086,img-198_jpg.rf.0b1cb1e07fefe54965584465087f960a.jpg,720,720,pothole,194,224,349,277
1087,img-198_jpg.rf.0b1cb1e07fefe54965584465087f960a.jpg,720,720,pothole,140,273,367,356
1088,img-198_jpg.rf.0b1cb1e07fefe54965584465087f960a.jpg,720,720,pothole,301,356,351,396
1089,img-198_jpg.rf.0b1cb1e07fefe54965584465087f960a.jpg,720,720,pothole,370,378,600,483
1090,img-223_jpg.rf.5ffeb123361acc79233a82037e058c4c.jpg,720,720,pothole,327,315,436,428
1091,img-180_jpg.rf.23e2fffafadf7ef2741d68402213261b.jpg,720,720,pothole,218,279,507,421
1092,img-207_jpg.rf.7a8009c01c21717ead5486e01e2580b2.jpg,720,720,pothole,183,269,554,503
1093,img-207_jpg.rf.7a8009c01c21717ead5486e01e2580b2.jpg,720,720,pothole,324,569,489,719
1094,img-11_jpg.rf.b7a2e18571a53d7512f101f224b7c794.jpg,720,720,pothole,223,245,466,489
1095,img-257_jpg.rf.48ba1caa7a209835d7b6d35a797b7088.jpg,720,720,pothole,261,310,415,505
1096,img-257_jpg.rf.48ba1caa7a209835d7b6d35a797b7088.jpg,720,720,pothole,425,108,486,143
1097,img-247_jpg.rf.506670aed39eb7dd2d892350788582fb.jpg,720,720,pothole,261,275,449,397
1098,img-138_jpg.rf.ec6549719f138be69aa49f6cdc068227.jpg,720,720,pothole,324,312,438,368
1099,img-102_jpg.rf.16c56ff8f761aec963d9b57aa1b2d3fd.jpg,720,720,pothole,230,246,492,550
1100,img-139_jpg.rf.af2a2cdcef3c3e01d9ad30e9f058e93e.jpg,720,720,pothole,278,260,429,397
1101,img-174_jpg.rf.63afee69864babbb4a21a4b8d2eff7d9.jpg,720,720,pothole,259,371,533,504
1102,img-185_jpg.rf.98a5add77bc81de0d192cd6c6a50f933.jpg,720,720,pothole,261,269,483,476
1103,img-10_jpg.rf.eaceaaa6f119cf6eb49edc1bc92efaa2.jpg,720,720,pothole,285,214,444,355
1104,img-220_jpg.rf.4ffdf8738ac89d5fccf5d1e08c169af8.jpg,720,720,pothole,193,249,463,423
1105,img-220_jpg.rf.4ffdf8738ac89d5fccf5d1e08c169af8.jpg,720,720,pothole,435,628,602,704
1106,img-231_jpg.rf.1834b79b17ce894fbdc7c5334407d877.jpg,720,720,pothole,245,219,483,390
1107,img-231_jpg.rf.1834b79b17ce894fbdc7c5334407d877.jpg,720,720,pothole,336,67,422,97
1108,img-113_jpg.rf.31b41591a5e0c7b0aa02e133e79e1e2a.jpg,720,720,pothole,90,142,595,459
1109,img-167_jpg.rf.a2c9b6a4a769135a8f5f7e671b636ac8.jpg,720,720,pothole,279,263,470,407
1110,img-167_jpg.rf.a2c9b6a4a769135a8f5f7e671b636ac8.jpg,720,720,pothole,166,403,321,500
1111,img-167_jpg.rf.a2c9b6a4a769135a8f5f7e671b636ac8.jpg,720,720,pothole,202,56,276,84
1112,img-164_jpg.rf.cb6665fd71f9ea53c23dc545be31d2e1.jpg,720,720,pothole,220,286,489,424
1113,img-150_jpg.rf.f3ebd01cb708363657a8f21645c06c39.jpg,720,720,pothole,216,279,559,400
1114,img-182_jpg.rf.4a3748ca6898a245a5474d963734c12f.jpg,720,720,pothole,285,287,443,442
1115,img-182_jpg.rf.4a3748ca6898a245a5474d963734c12f.jpg,720,720,pothole,1,216,99,311
1116,img-182_jpg.rf.4a3748ca6898a245a5474d963734c12f.jpg,720,720,pothole,417,647,551,720
1117,img-236_jpg.rf.67dcb4e2f648c09a7c1bdc4e41fcb7ad.jpg,720,720,pothole,247,231,410,350
1118,img-236_jpg.rf.67dcb4e2f648c09a7c1bdc4e41fcb7ad.jpg,720,720,pothole,24,136,139,211
1119,img-236_jpg.rf.67dcb4e2f648c09a7c1bdc4e41fcb7ad.jpg,720,720,pothole,278,423,499,619
1120,img-214_jpg.rf.a35d0cd16266cfb261319a66b469ac89.jpg,720,720,pothole,256,298,402,415
1121,img-129_jpg.rf.fbd5c4841019062274b4e9d1daeab4c3.jpg,720,720,pothole,248,285,351,374
1122,img-129_jpg.rf.fbd5c4841019062274b4e9d1daeab4c3.jpg,720,720,pothole,329,378,427,431
1123,img-188_jpg.rf.e25310df0413037e398729953a4e8240.jpg,720,720,pothole,266,227,410,329
1124,img-188_jpg.rf.e25310df0413037e398729953a4e8240.jpg,720,720,pothole,299,349,430,438
1125,img-188_jpg.rf.e25310df0413037e398729953a4e8240.jpg,720,720,pothole,432,258,588,350
1126,img-151_jpg.rf.52e5bb5d308649772ceef0bfcde24f96.jpg,720,720,pothole,269,269,483,409
1127,img-229_jpg.rf.d4582c3c84f78d8304ed684e4af48594.jpg,720,720,pothole,279,268,399,338
1128,img-229_jpg.rf.d4582c3c84f78d8304ed684e4af48594.jpg,720,720,pothole,320,316,490,426
1129,img-229_jpg.rf.d4582c3c84f78d8304ed684e4af48594.jpg,720,720,pothole,1,550,123,673
1130,img-252_jpg.rf.7d99b08ebba1e9e530480e62891dbf54.jpg,720,720,pothole,119,165,311,251
1131,img-252_jpg.rf.7d99b08ebba1e9e530480e62891dbf54.jpg,720,720,pothole,510,379,631,452
1132,img-252_jpg.rf.7d99b08ebba1e9e530480e62891dbf54.jpg,720,720,pothole,396,446,580,567
1133,img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.jpg,720,720,pothole,400,444,504,523
1134,img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.jpg,720,720,pothole,283,359,427,464
1135,img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.jpg,720,720,pothole,207,293,325,380
1136,img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.jpg,720,720,pothole,1,168,141,279
1137,img-192_jpg.rf.41da280cd625ff7e2b15dde2afb0c11a.jpg,720,720,pothole,276,294,415,397
1138,img-256_jpg.rf.c762541217b28d3470b203beabf29bf7.jpg,720,720,pothole,223,387,382,577
1139,img-256_jpg.rf.c762541217b28d3470b203beabf29bf7.jpg,720,720,pothole,333,54,429,152
1140,img-186_jpg.rf.c354a07266904a6e8212056359600aec.jpg,720,720,pothole,122,316,412,453
1141,img-186_jpg.rf.c354a07266904a6e8212056359600aec.jpg,720,720,pothole,441,263,684,385
1142,img-202_jpg.rf.e0f6ad1db0c11daafb4625b1b6678faa.jpg,720,720,pothole,292,374,372,451
1143,img-202_jpg.rf.e0f6ad1db0c11daafb4625b1b6678faa.jpg,720,720,pothole,285,296,408,376
1144,img-202_jpg.rf.e0f6ad1db0c11daafb4625b1b6678faa.jpg,720,720,pothole,302,236,413,292
1145,img-202_jpg.rf.e0f6ad1db0c11daafb4625b1b6678faa.jpg,720,720,pothole,294,47,380,158
1146,img-202_jpg.rf.e0f6ad1db0c11daafb4625b1b6678faa.jpg,720,720,pothole,152,509,204,564
1147,img-202_jpg.rf.e0f6ad1db0c11daafb4625b1b6678faa.jpg,720,720,pothole,39,481,95,589
1148,img-202_jpg.rf.e0f6ad1db0c11daafb4625b1b6678faa.jpg,720,720,pothole,297,670,370,718
1149,img-157_jpg.rf.764e348f9144fed2fd906c23ff15afe5.jpg,720,720,pothole,243,260,437,379
1150,img-157_jpg.rf.764e348f9144fed2fd906c23ff15afe5.jpg,720,720,pothole,202,207,266,241
1151,img-222_jpg.rf.a00c413e9a6bafb705147f7534664ed3.jpg,720,720,pothole,254,223,445,498
1152,img-248_jpg.rf.372df8d99477b8990af9995308c81215.jpg,720,720,pothole,125,247,475,421
1153,img-248_jpg.rf.372df8d99477b8990af9995308c81215.jpg,720,720,pothole,581,50,720,106
1154,img-248_jpg.rf.372df8d99477b8990af9995308c81215.jpg,720,720,pothole,212,44,333,83
1155,img-240_jpg.rf.06da3127a48b2f044201c9b2f9755109.jpg,720,720,pothole,281,243,456,457
1156,img-240_jpg.rf.06da3127a48b2f044201c9b2f9755109.jpg,720,720,pothole,332,28,367,56
1157,img-240_jpg.rf.06da3127a48b2f044201c9b2f9755109.jpg,720,720,pothole,384,44,420,59
1158,img-240_jpg.rf.06da3127a48b2f044201c9b2f9755109.jpg,720,720,pothole,387,23,426,42
1159,img-134_jpg.rf.833f57b2c592a23189208dcb656eaaa2.jpg,720,720,pothole,290,274,422,399
1160,img-134_jpg.rf.833f57b2c592a23189208dcb656eaaa2.jpg,720,720,pothole,125,41,215,121
1161,img-169_jpg.rf.9ad23ea6b668a59c48e362859efe3515.jpg,720,720,pothole,154,259,465,418
1162,img-100_jpg.rf.233751cac3399aa80b5e58a2afbb753a.jpg,720,720,pothole,235,272,434,388
1163,img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,207,108,304,166
1164,img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,357,201,522,311
1165,img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,494,211,644,292
1166,img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,334,279,403,315
1167,img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,221,320,391,481
1168,img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,393,345,527,423
1169,img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,420,541,519,683
1170,img-109_jpg.rf.add373710d0d425bd9340c33878e7d42.jpg,720,720,pothole,337,244,451,337
1171,img-109_jpg.rf.add373710d0d425bd9340c33878e7d42.jpg,720,720,pothole,282,362,454,528
1172,img-109_jpg.rf.add373710d0d425bd9340c33878e7d42.jpg,720,720,pothole,60,428,228,522
1173,img-205_jpg.rf.d1f737acba43ae7bf7374d2191904719.jpg,720,720,pothole,274,166,715,384
1174,img-205_jpg.rf.d1f737acba43ae7bf7374d2191904719.jpg,720,720,pothole,1,412,326,607
1175,img-215_jpg.rf.b5e67b3aafeb154d5c904a6c663718b7.jpg,720,720,pothole,213,202,371,373
1176,img-162_jpg.rf.0459e44683fd65132e9e2558f7cfcc6a.jpg,720,720,pothole,221,246,480,386
1177,img-103_jpg.rf.09abf1a8e3477718e143255af3534d29.jpg,720,720,pothole,264,251,479,366
1178,img-123_jpg.rf.8ae4c2726246a3dea5d41f6ba3a64639.jpg,720,720,pothole,459,267,641,436
1179,img-115_jpg.rf.ebc1ec2d7bb5caf80d06511d74f9e2da.jpg,720,720,pothole,230,275,454,394
1180,img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.jpg,720,720,pothole,149,293,520,489
1181,img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.jpg,720,720,pothole,514,431,619,509
1182,img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.jpg,720,720,pothole,513,53,720,142
1183,img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.jpg,720,720,pothole,270,200,354,249
1184,img-170_jpg.rf.448c70ae76619d82c629389410701f9c.jpg,720,720,pothole,330,243,429,291
1185,img-170_jpg.rf.448c70ae76619d82c629389410701f9c.jpg,720,720,pothole,230,495,377,589
1186,img-246_jpg.rf.5093ecb9a803a42964980674d3f5d2be.jpg,720,720,pothole,188,273,437,414
1187,img-246_jpg.rf.5093ecb9a803a42964980674d3f5d2be.jpg,720,720,pothole,298,141,458,257
1188,img-12_jpg.rf.473a95f653f8c7227e4bc5c73f8ed19b.jpg,720,720,pothole,278,373,535,639
1189,img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.jpg,720,720,pothole,261,262,343,306
1190,img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.jpg,720,720,pothole,309,313,496,369
1191,img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.jpg,720,720,pothole,385,496,508,555
1192,img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.jpg,720,720,pothole,470,607,584,692
1193,img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.jpg,720,720,pothole,201,629,290,683
1194,img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.jpg,720,720,pothole,160,288,396,433
1195,img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.jpg,720,720,pothole,269,150,499,219
1196,img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.jpg,720,720,pothole,490,27,594,65
1197,img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.jpg,720,720,pothole,619,11,693,39
1198,img-189_jpg.rf.2afafdf425170ac8e1cbb58c488c4c4a.jpg,720,720,pothole,261,278,468,412
1199,img-251_jpg.rf.2e205a42d00f6497563dedaba7387613.jpg,720,720,pothole,213,291,577,523
1200,img-175_jpg.rf.edaa0f7c577755474ff285ff38eec09e.jpg,720,720,pothole,178,230,405,438
1201,img-175_jpg.rf.edaa0f7c577755474ff285ff38eec09e.jpg,720,720,pothole,392,277,535,469
1202,img-175_jpg.rf.edaa0f7c577755474ff285ff38eec09e.jpg,720,720,pothole,416,18,498,95
1203,img-1_jpg.rf.04766deb9036fc43721c26f431c3eb3d.jpg,720,720,pothole,213,240,525,378
1204,img-228_jpg.rf.8170bf0af3eda9eb2c07bca7884a06a5.jpg,720,720,pothole,265,266,495,464
1205,img-199_jpg.rf.6120711f954526a2c6fa1b94fd7bd4ec.jpg,720,720,pothole,245,312,427,552
1206,img-199_jpg.rf.6120711f954526a2c6fa1b94fd7bd4ec.jpg,720,720,pothole,420,308,529,402
1207,img-111_jpg.rf.d7e58630e249c45d8c1d564d847dc236.jpg,720,720,pothole,337,265,425,319
1208,img-111_jpg.rf.d7e58630e249c45d8c1d564d847dc236.jpg,720,720,pothole,237,318,402,470
1209,img-111_jpg.rf.d7e58630e249c45d8c1d564d847dc236.jpg,720,720,pothole,11,489,92,596
1210,img-226_jpg.rf.5f9874a019437b70987ae2aa665878b7.jpg,720,720,pothole,190,325,437,491
1211,img-212_jpg.rf.5f7dc0f25419dc8a67116ce313c83707.jpg,720,720,pothole,283,256,484,442
1212,img-227_jpg.rf.4e7fd2692cefbe4e52f4198d7f8e89ff.jpg,720,720,pothole,205,205,472,333
1213,img-227_jpg.rf.4e7fd2692cefbe4e52f4198d7f8e89ff.jpg,720,720,pothole,26,539,720,720
1214,img-160_jpg.rf.ef4e05f9ef187938ab9bd0321c4dcf4d.jpg,720,720,pothole,491,1,683,165
1215,img-160_jpg.rf.ef4e05f9ef187938ab9bd0321c4dcf4d.jpg,720,720,pothole,371,289,523,428
1216,img-160_jpg.rf.ef4e05f9ef187938ab9bd0321c4dcf4d.jpg,720,720,pothole,233,395,443,541
1217,img-160_jpg.rf.ef4e05f9ef187938ab9bd0321c4dcf4d.jpg,720,720,pothole,581,131,693,232
1218,img-258_jpg.rf.e8fb0662316d1be8867dd41fbee5ddde.jpg,720,720,pothole,260,306,465,411
1219,img-218_jpg.rf.87be625afd1b1536ab3d9f5d0a000751.jpg,720,720,pothole,264,264,422,435
1220,img-218_jpg.rf.87be625afd1b1536ab3d9f5d0a000751.jpg,720,720,pothole,624,68,720,116
1221,img-224_jpg.rf.9cdf248fe4332b59a353f0bc70a0ea01.jpg,720,720,pothole,257,300,463,471
1222,img-235_jpg.rf.030dcf4264c55859ef30294c84f77482.jpg,720,720,pothole,228,197,503,464
1223,img-178_jpg.rf.d97b9cc2a1e25824ea668642fe4df36e.jpg,720,720,pothole,261,315,453,417
1224,img-178_jpg.rf.d97b9cc2a1e25824ea668642fe4df36e.jpg,720,720,pothole,12,412,163,491
1225,img-178_jpg.rf.d97b9cc2a1e25824ea668642fe4df36e.jpg,720,720,pothole,1,343,77,408
1226,img-232_jpg.rf.e586c2966df762ffc459b84153da5380.jpg,720,720,pothole,317,160,410,236
1227,img-232_jpg.rf.e586c2966df762ffc459b84153da5380.jpg,720,720,pothole,221,495,391,664
1228,img-232_jpg.rf.e586c2966df762ffc459b84153da5380.jpg,720,720,pothole,92,15,135,42
1229,img-232_jpg.rf.e586c2966df762ffc459b84153da5380.jpg,720,720,pothole,412,1,478,41
1230,img-15_jpg.rf.b937fa68f73a1ee37d832a279f432941.jpg,720,720,pothole,249,322,462,433
1231,img-19_jpg.rf.399478ab1a20c3fcb63dc9e3d5c425f5.jpg,720,720,pothole,270,227,417,339
1232,img-19_jpg.rf.399478ab1a20c3fcb63dc9e3d5c425f5.jpg,720,720,pothole,162,395,297,486
1233,img-16_jpg.rf.3018a4883623e53e929435fc084c2200.jpg,720,720,pothole,258,279,452,460
1234,img-197_jpg.rf.f9b2583df29a86d60bcfe3eea1dab4e9.jpg,720,720,pothole,338,346,485,443
1235,img-197_jpg.rf.f9b2583df29a86d60bcfe3eea1dab4e9.jpg,720,720,pothole,459,320,539,375
1236,img-197_jpg.rf.f9b2583df29a86d60bcfe3eea1dab4e9.jpg,720,720,pothole,205,400,364,524
1237,img-128_jpg.rf.6d1435fcdbcb19d4ff22f1d865026470.jpg,720,720,pothole,269,203,437,399
1238,img-136_jpg.rf.3372e97742e4ded8b208f90043981012.jpg,720,720,pothole,290,261,400,390
1239,img-193_jpg.rf.d2949c3bad35af6229b470554825cd54.jpg,720,720,pothole,272,347,361,400
1240,img-193_jpg.rf.d2949c3bad35af6229b470554825cd54.jpg,720,720,pothole,566,380,638,418
1241,img-121_jpg.rf.d202af2960b0bb1928539a6fcb3cdbfd.jpg,720,720,pothole,159,230,331,352
1242,img-121_jpg.rf.d202af2960b0bb1928539a6fcb3cdbfd.jpg,720,720,pothole,270,368,498,547
1243,img-121_jpg.rf.d202af2960b0bb1928539a6fcb3cdbfd.jpg,720,720,pothole,523,498,580,558
1244,img-203_jpg.rf.29fcf9b56cd28acd7b8f97d171463785.jpg,720,720,pothole,185,296,425,403
1245,img-203_jpg.rf.29fcf9b56cd28acd7b8f97d171463785.jpg,720,720,pothole,619,302,684,366
1246,img-203_jpg.rf.29fcf9b56cd28acd7b8f97d171463785.jpg,720,720,pothole,397,231,598,325
1247,img-233_jpg.rf.95f53597d4cd6932e86dce9fdbcc54c9.jpg,720,720,pothole,270,250,470,402
1248,img-233_jpg.rf.95f53597d4cd6932e86dce9fdbcc54c9.jpg,720,720,pothole,380,206,444,248
1249,img-172_jpg.rf.d849de955bfb8608552f1adf347f3ef1.jpg,720,720,pothole,208,69,384,143
1250,img-172_jpg.rf.d849de955bfb8608552f1adf347f3ef1.jpg,720,720,pothole,13,184,105,273
1251,img-172_jpg.rf.d849de955bfb8608552f1adf347f3ef1.jpg,720,720,pothole,1,1,77,61
1252,img-172_jpg.rf.d849de955bfb8608552f1adf347f3ef1.jpg,720,720,pothole,38,1,171,39
1253,img-172_jpg.rf.d849de955bfb8608552f1adf347f3ef1.jpg,720,720,pothole,223,342,576,558
1254,img-242_jpg.rf.b18c9a478cd5489f76390ff90e9155dc.jpg,720,720,pothole,214,317,487,474
1255,img-213_jpg.rf.5a46fcca214ab83b01c26743a9dc3e72.jpg,720,720,pothole,244,238,472,440
